fecha,anio,mes,mes_nombre,medida,valor,unidad,fuente_archivo
2020-05-31,2020,5,Mayo,NETAS 2/,8008.894,millones_usd,reservas_internacionales.xlsx
2020-06-30,2020,6,Junio,NETAS 2/,7142.4895,millones_usd,reservas_internacionales.xlsx
2020-07-31,2020,7,Julio,NETAS 2/,6689.1783,millones_usd,reservas_internacionales.xlsx
2020-08-31,2020,8,Agosto,NETAS 2/,7018.5556,millones_usd,reservas_internacionales.xlsx
2020-09-30,2020,9,Septiembre,NETAS 2/,10551.9513,millones_usd,reservas_internacionales.xlsx
2020-10-31,2020,10,Octubre,NETAS 2/,9873.7272,millones_usd,reservas_internacionales.xlsx
2020-11-30,2020,11,Noviembre,NETAS 2/,9903.8184,millones_usd,reservas_internacionales.xlsx
2020-12-31,2020,12,Diciembre,NETAS 2/,10751.6169,millones_usd,reservas_internacionales.xlsx
2021-01-31,2021,1,Enero,ACTIVOS BRUTOS,13186.0444,millones_usd,reservas_internacionales.xlsx
2021-02-28,2021,2,Febrero,ACTIVOS BRUTOS,12625.7242,millones_usd,reservas_internacionales.xlsx
2021-03-31,2021,3,Marzo,ACTIVOS BRUTOS,12826.3252,millones_usd,reservas_internacionales.xlsx
2021-04-30,2021,4,Abril,ACTIVOS BRUTOS,12906.0641,millones_usd,reservas_internacionales.xlsx
2021-05-31,2021,5,Mayo,ACTIVOS BRUTOS,13083.0763,millones_usd,reservas_internacionales.xlsx
2021-06-30,2021,6,Junio,ACTIVOS BRUTOS,13268.4118,millones_usd,reservas_internacionales.xlsx
2021-07-31,2021,7,Julio,ACTIVOS BRUTOS,12801.2853,millones_usd,reservas_internacionales.xlsx
2021-08-31,2021,8,Agosto,ACTIVOS BRUTOS,13716.4539,millones_usd,reservas_internacionales.xlsx
2021-09-30,2021,9,Septiembre,ACTIVOS BRUTOS,13581.6084,millones_usd,reservas_internacionales.xlsx
2021-10-31,2021,10,Octubre,ACTIVOS BRUTOS,13156.6145,millones_usd,reservas_internacionales.xlsx
2021-11-30,2021,11,Noviembre,ACTIVOS BRUTOS,12843.7254,millones_usd,reservas_internacionales.xlsx
2021-12-31,2021,12,Diciembre,ACTIVOS BRUTOS,13679.6383,millones_usd,reservas_internacionales.xlsx
2021-01-31,2021,1,Enero,BRUTAS 1/,12523.0617,millones_usd,reservas_internacionales.xlsx
2021-02-28,2021,2,Febrero,BRUTAS 1/,11963.1814,millones_usd,reservas_internacionales.xlsx
2021-03-31,2021,3,Marzo,BRUTAS 1/,12174.2123,millones_usd,reservas_internacionales.xlsx
2021-04-30,2021,4,Abril,BRUTAS 1/,12245.9672,millones_usd,reservas_internacionales.xlsx
2021-05-31,2021,5,Mayo,BRUTAS 1/,12417.5547,millones_usd,reservas_internacionales.xlsx
2021-06-30,2021,6,Junio,BRUTAS 1/,12611.5891,millones_usd,reservas_internacionales.xlsx
2021-07-31,2021,7,Julio,BRUTAS 1/,12143.8212,millones_usd,reservas_internacionales.xlsx
2021-08-31,2021,8,Agosto,BRUTAS 1/,13060.3136,millones_usd,reservas_internacionales.xlsx
2021-09-30,2021,9,Septiembre,BRUTAS 1/,12932.3632,millones_usd,reservas_internacionales.xlsx
2021-10-31,2021,10,Octubre,BRUTAS 1/,12504.9324,millones_usd,reservas_internacionales.xlsx
2021-11-30,2021,11,Noviembre,BRUTAS 1/,12199.623,millones_usd,reservas_internacionales.xlsx
2021-12-31,2021,12,Diciembre,BRUTAS 1/,13034.0033,millones_usd,reservas_internacionales.xlsx
2021-01-31,2021,1,Enero,NETAS 2/,12522.9919,millones_usd,reservas_internacionales.xlsx
2021-02-28,2021,2,Febrero,NETAS 2/,11963.1625,millones_usd,reservas_internacionales.xlsx
2021-03-31,2021,3,Marzo,NETAS 2/,12174.181,millones_usd,reservas_internacionales.xlsx
2021-04-30,2021,4,Abril,NETAS 2/,12245.922,millones_usd,reservas_internacionales.xlsx
2021-05-31,2021,5,Mayo,NETAS 2/,12417.5404,millones_usd,reservas_internacionales.xlsx
2021-06-30,2021,6,Junio,NETAS 2/,12611.5637,millones_usd,reservas_internacionales.xlsx
2021-07-31,2021,7,Julio,NETAS 2/,12143.7831,millones_usd,reservas_internacionales.xlsx
2021-08-31,2021,8,Agosto,NETAS 2/,13060.2919,millones_usd,reservas_internacionales.xlsx
2021-09-30,2021,9,Septiembre,NETAS 2/,12932.3041,millones_usd,reservas_internacionales.xlsx
2021-10-31,2021,10,Octubre,NETAS 2/,12504.833,millones_usd,reservas_internacionales.xlsx
2021-11-30,2021,11,Noviembre,NETAS 2/,12199.5832,millones_usd,reservas_internacionales.xlsx
2021-12-31,2021,12,Diciembre,NETAS 2/,13033.9174,millones_usd,reservas_internacionales.xlsx
2022-01-31,2022,1,Enero,ACTIVOS BRUTOS,13017.377,millones_usd,reservas_internacionales.xlsx
2022-02-28,2022,2,Febrero,ACTIVOS BRUTOS,15494.0808,millones_usd,reservas_internacionales.xlsx
2022-03-31,2022,3,Marzo,ACTIVOS BRUTOS,15238.4339,millones_usd,reservas_internacionales.xlsx
2022-04-30,2022,4,Abril,ACTIVOS BRUTOS,15036.5611,millones_usd,reservas_internacionales.xlsx
2022-05-31,2022,5,Mayo,ACTIVOS BRUTOS,14876.5663,millones_usd,reservas_internacionales.xlsx
2022-06-30,2022,6,Junio,ACTIVOS BRUTOS,15075.7095,millones_usd,reservas_internacionales.xlsx
2022-07-31,2022,7,Julio,ACTIVOS BRUTOS,14791.5431,millones_usd,reservas_internacionales.xlsx
2022-08-31,2022,8,Agosto,ACTIVOS BRUTOS,14628.4852,millones_usd,reservas_internacionales.xlsx
2022-09-30,2022,9,Septiembre,ACTIVOS BRUTOS,14407.756,millones_usd,reservas_internacionales.xlsx
2022-10-31,2022,10,Octubre,ACTIVOS BRUTOS,14148.7161,millones_usd,reservas_internacionales.xlsx
2022-11-30,2022,11,Noviembre,ACTIVOS BRUTOS,13696.9733,millones_usd,reservas_internacionales.xlsx
2022-12-31,2022,12,Diciembre,ACTIVOS BRUTOS,15058.3594,millones_usd,reservas_internacionales.xlsx
2022-01-31,2022,1,Enero,BRUTAS 1/,12374.1402,millones_usd,reservas_internacionales.xlsx
2022-02-28,2022,2,Febrero,BRUTAS 1/,14849.8842,millones_usd,reservas_internacionales.xlsx
2022-03-31,2022,3,Marzo,BRUTAS 1/,14596.2634,millones_usd,reservas_internacionales.xlsx
2022-04-30,2022,4,Abril,BRUTAS 1/,14410.9348,millones_usd,reservas_internacionales.xlsx
2022-05-31,2022,5,Mayo,BRUTAS 1/,14249.3547,millones_usd,reservas_internacionales.xlsx
2022-06-30,2022,6,Junio,BRUTAS 1/,14456.3587,millones_usd,reservas_internacionales.xlsx
2022-07-31,2022,7,Julio,BRUTAS 1/,14172.8293,millones_usd,reservas_internacionales.xlsx
2022-08-31,2022,8,Agosto,BRUTAS 1/,14020.5657,millones_usd,reservas_internacionales.xlsx
2022-09-30,2022,9,Septiembre,BRUTAS 1/,13808.5399,millones_usd,reservas_internacionales.xlsx
2022-10-31,2022,10,Octubre,BRUTAS 1/,13549.2727,millones_usd,reservas_internacionales.xlsx
2022-11-30,2022,11,Noviembre,BRUTAS 1/,13086.3505,millones_usd,reservas_internacionales.xlsx
2022-12-31,2022,12,Diciembre,BRUTAS 1/,14440.6137,millones_usd,reservas_internacionales.xlsx
2022-01-31,2022,1,Enero,NETAS 2/,12373.9836,millones_usd,reservas_internacionales.xlsx
2022-02-28,2022,2,Febrero,NETAS 2/,14849.7595,millones_usd,reservas_internacionales.xlsx
2022-03-31,2022,3,Marzo,NETAS 2/,14595.9585,millones_usd,reservas_internacionales.xlsx
2022-04-30,2022,4,Abril,NETAS 2/,14410.3482,millones_usd,reservas_internacionales.xlsx
2022-05-31,2022,5,Mayo,NETAS 2/,14248.9353,millones_usd,reservas_internacionales.xlsx
2022-06-30,2022,6,Junio,NETAS 2/,14455.3813,millones_usd,reservas_internacionales.xlsx
2022-07-31,2022,7,Julio,NETAS 2/,14170.969,millones_usd,reservas_internacionales.xlsx
2022-08-31,2022,8,Agosto,NETAS 2/,14019.468,millones_usd,reservas_internacionales.xlsx
2022-09-30,2022,9,Septiembre,NETAS 2/,13806.1924,millones_usd,reservas_internacionales.xlsx
2022-10-31,2022,10,Octubre,NETAS 2/,13545.29,millones_usd,reservas_internacionales.xlsx
2022-11-30,2022,11,Noviembre,NETAS 2/,13084.4407,millones_usd,reservas_internacionales.xlsx
2022-12-31,2022,12,Diciembre,NETAS 2/,14436.5335,millones_usd,reservas_internacionales.xlsx
2023-01-31,2023,1,Enero,ACTIVOS BRUTOS,15232.0187,millones_usd,reservas_internacionales.xlsx
2023-02-28,2023,2,Febrero,ACTIVOS BRUTOS,16219.2129,millones_usd,reservas_internacionales.xlsx
2023-03-31,2023,3,Marzo,ACTIVOS BRUTOS,16659.9132,millones_usd,reservas_internacionales.xlsx
2023-04-30,2023,4,Abril,ACTIVOS BRUTOS,16807.8823,millones_usd,reservas_internacionales.xlsx
2023-05-31,2023,5,Mayo,ACTIVOS BRUTOS,16825.1451,millones_usd,reservas_internacionales.xlsx
2023-06-30,2023,6,Junio,ACTIVOS BRUTOS,16832.896,millones_usd,reservas_internacionales.xlsx
2023-07-31,2023,7,Julio,ACTIVOS BRUTOS,16059.2313,millones_usd,reservas_internacionales.xlsx
2023-08-31,2023,8,Agosto,ACTIVOS BRUTOS,16450.3982,millones_usd,reservas_internacionales.xlsx
2023-09-30,2023,9,Septiembre,ACTIVOS BRUTOS,16468.2266,millones_usd,reservas_internacionales.xlsx
2023-10-31,2023,10,Octubre,ACTIVOS BRUTOS,15950.7035,millones_usd,reservas_internacionales.xlsx
2023-11-30,2023,11,Noviembre,ACTIVOS BRUTOS,15670.8992,millones_usd,reservas_internacionales.xlsx
2023-12-31,2023,12,Diciembre,ACTIVOS BRUTOS,16086.962,millones_usd,reservas_internacionales.xlsx
2023-01-31,2023,1,Enero,BRUTAS 1/,14605.3024,millones_usd,reservas_internacionales.xlsx
2023-02-28,2023,2,Febrero,BRUTAS 1/,15592.0051,millones_usd,reservas_internacionales.xlsx
2023-03-31,2023,3,Marzo,BRUTAS 1/,16021.7511,millones_usd,reservas_internacionales.xlsx
2023-04-30,2023,4,Abril,BRUTAS 1/,16163.4963,millones_usd,reservas_internacionales.xlsx
2023-05-31,2023,5,Mayo,BRUTAS 1/,16189.4518,millones_usd,reservas_internacionales.xlsx
2023-06-30,2023,6,Junio,BRUTAS 1/,16202.885,millones_usd,reservas_internacionales.xlsx
2023-07-31,2023,7,Julio,BRUTAS 1/,15434.39,millones_usd,reservas_internacionales.xlsx
2023-08-31,2023,8,Agosto,BRUTAS 1/,15833.5202,millones_usd,reservas_internacionales.xlsx
2023-09-30,2023,9,Septiembre,BRUTAS 1/,15857.3714,millones_usd,reservas_internacionales.xlsx
2023-10-31,2023,10,Octubre,BRUTAS 1/,15339.9847,millones_usd,reservas_internacionales.xlsx
2023-11-30,2023,11,Noviembre,BRUTAS 1/,15050.679,millones_usd,reservas_internacionales.xlsx
2023-12-31,2023,12,Diciembre,BRUTAS 1/,15464.305,millones_usd,reservas_internacionales.xlsx
2023-01-31,2023,1,Enero,NETAS 2/,14597.1337,millones_usd,reservas_internacionales.xlsx
2023-02-28,2023,2,Febrero,NETAS 2/,15586.9661,millones_usd,reservas_internacionales.xlsx
2023-03-31,2023,3,Marzo,NETAS 2/,16016.5607,millones_usd,reservas_internacionales.xlsx
2023-04-30,2023,4,Abril,NETAS 2/,16154.8413,millones_usd,reservas_internacionales.xlsx
2023-05-31,2023,5,Mayo,NETAS 2/,16184.7045,millones_usd,reservas_internacionales.xlsx
2023-06-30,2023,6,Junio,NETAS 2/,16196.8859,millones_usd,reservas_internacionales.xlsx
2023-07-31,2023,7,Julio,NETAS 2/,15423.915,millones_usd,reservas_internacionales.xlsx
2023-08-31,2023,8,Agosto,NETAS 2/,15827.3683,millones_usd,reservas_internacionales.xlsx
2023-09-30,2023,9,Septiembre,NETAS 2/,15851.051,millones_usd,reservas_internacionales.xlsx
2023-10-31,2023,10,Octubre,NETAS 2/,15329.1794,millones_usd,reservas_internacionales.xlsx
2023-11-30,2023,11,Noviembre,NETAS 2/,15044.498,millones_usd,reservas_internacionales.xlsx
2023-12-31,2023,12,Diciembre,NETAS 2/,15457.6742,millones_usd,reservas_internacionales.xlsx
2024-01-31,2024,1,Enero,ACTIVOS BRUTOS,14987.4597,millones_usd,reservas_internacionales.xlsx
2024-02-29,2024,2,Febrero,ACTIVOS BRUTOS,14784.839,millones_usd,reservas_internacionales.xlsx
2024-03-31,2024,3,Marzo,ACTIVOS BRUTOS,14429.2275,millones_usd,reservas_internacionales.xlsx
2024-04-30,2024,4,Abril,ACTIVOS BRUTOS,14424.1973,millones_usd,reservas_internacionales.xlsx
2024-05-31,2024,5,Mayo,ACTIVOS BRUTOS,14552.5644,millones_usd,reservas_internacionales.xlsx
2024-06-30,2024,6,Junio,ACTIVOS BRUTOS,14004.225,millones_usd,reservas_internacionales.xlsx
2024-07-31,2024,7,Julio,ACTIVOS BRUTOS,15914.4052,millones_usd,reservas_internacionales.xlsx
2024-08-31,2024,8,Agosto,ACTIVOS BRUTOS,15493.0346,millones_usd,reservas_internacionales.xlsx
2024-09-30,2024,9,Septiembre,ACTIVOS BRUTOS,15105.0088,millones_usd,reservas_internacionales.xlsx
2024-10-31,2024,10,Octubre,ACTIVOS BRUTOS,14171.3096,millones_usd,reservas_internacionales.xlsx
2024-11-30,2024,11,Noviembre,ACTIVOS BRUTOS,13703.1088,millones_usd,reservas_internacionales.xlsx
2024-12-31,2024,12,Diciembre,ACTIVOS BRUTOS,13993.8613,millones_usd,reservas_internacionales.xlsx
2024-01-31,2024,1,Enero,BRUTAS 1/,14371.2836,millones_usd,reservas_internacionales.xlsx
2024-02-29,2024,2,Febrero,BRUTAS 1/,14169.6353,millones_usd,reservas_internacionales.xlsx
2024-03-31,2024,3,Marzo,BRUTAS 1/,13814.0267,millones_usd,reservas_internacionales.xlsx
2024-04-30,2024,4,Abril,BRUTAS 1/,13798.4666,millones_usd,reservas_internacionales.xlsx
2024-05-31,2024,5,Mayo,BRUTAS 1/,13937.5375,millones_usd,reservas_internacionales.xlsx
2024-06-30,2024,6,Junio,BRUTAS 1/,13391.1024,millones_usd,reservas_internacionales.xlsx
2024-07-31,2024,7,Julio,BRUTAS 1/,15297.8466,millones_usd,reservas_internacionales.xlsx
2024-08-31,2024,8,Agosto,BRUTAS 1/,14870.2014,millones_usd,reservas_internacionales.xlsx
2024-09-30,2024,9,Septiembre,BRUTAS 1/,14474.8168,millones_usd,reservas_internacionales.xlsx
2024-10-31,2024,10,Octubre,BRUTAS 1/,13551.8939,millones_usd,reservas_internacionales.xlsx
2024-11-30,2024,11,Noviembre,BRUTAS 1/,13090.4058,millones_usd,reservas_internacionales.xlsx
2024-12-31,2024,12,Diciembre,BRUTAS 1/,13387.6249,millones_usd,reservas_internacionales.xlsx
2024-01-31,2024,1,Enero,NETAS 2/,14360.2619,millones_usd,reservas_internacionales.xlsx
2024-02-29,2024,2,Febrero,NETAS 2/,14163.6293,millones_usd,reservas_internacionales.xlsx
2024-03-31,2024,3,Marzo,NETAS 2/,13807.6631,millones_usd,reservas_internacionales.xlsx
2024-04-30,2024,4,Abril,NETAS 2/,13787.7805,millones_usd,reservas_internacionales.xlsx
2024-05-31,2024,5,Mayo,NETAS 2/,13931.3131,millones_usd,reservas_internacionales.xlsx
2024-06-30,2024,6,Junio,NETAS 2/,13384.882,millones_usd,reservas_internacionales.xlsx
2024-07-31,2024,7,Julio,NETAS 2/,15287.1684,millones_usd,reservas_internacionales.xlsx
2024-08-31,2024,8,Agosto,NETAS 2/,14864.1845,millones_usd,reservas_internacionales.xlsx
2024-09-30,2024,9,Septiembre,NETAS 2/,14468.8074,millones_usd,reservas_internacionales.xlsx
2024-10-31,2024,10,Octubre,NETAS 2/,13542.0585,millones_usd,reservas_internacionales.xlsx
2024-11-30,2024,11,Noviembre,NETAS 2/,13085.0808,millones_usd,reservas_internacionales.xlsx
2024-12-31,2024,12,Diciembre,NETAS 2/,13382.4709,millones_usd,reservas_internacionales.xlsx
2025-01-31,2025,1,Enero,ACTIVOS BRUTOS,13218.5092,millones_usd,reservas_internacionales.xlsx
2025-02-28,2025,2,Febrero,ACTIVOS BRUTOS,15513.5519,millones_usd,reservas_internacionales.xlsx
2025-03-31,2025,3,Marzo,ACTIVOS BRUTOS,15370.2395,millones_usd,reservas_internacionales.xlsx
2025-04-30,2025,4,Abril,ACTIVOS BRUTOS,15744.943,millones_usd,reservas_internacionales.xlsx
2025-05-31,2025,5,Mayo,ACTIVOS BRUTOS,15305.7566,millones_usd,reservas_internacionales.xlsx
2025-06-30,2025,6,Junio,ACTIVOS BRUTOS,15455.0944,millones_usd,reservas_internacionales.xlsx
2025-07-31,2025,7,Julio,ACTIVOS BRUTOS,14852.8659,millones_usd,reservas_internacionales.xlsx
2025-08-31,2025,8,Agosto,ACTIVOS BRUTOS,14521.9496,millones_usd,reservas_internacionales.xlsx
2025-09-30,2025,9,Septiembre,ACTIVOS BRUTOS,13935.2466,millones_usd,reservas_internacionales.xlsx
2025-10-31,2025,10,Octubre,ACTIVOS BRUTOS,15266.3544,millones_usd,reservas_internacionales.xlsx
2025-11-30,2025,11,Noviembre,ACTIVOS BRUTOS,14904.8284,millones_usd,reservas_internacionales.xlsx
2025-12-31,2025,12,Diciembre,ACTIVOS BRUTOS,15332.1958,millones_usd,reservas_internacionales.xlsx
2025-01-31,2025,1,Enero,BRUTAS 1/,12613.3694,millones_usd,reservas_internacionales.xlsx
2025-02-28,2025,2,Febrero,BRUTAS 1/,14904.5552,millones_usd,reservas_internacionales.xlsx
2025-03-31,2025,3,Marzo,BRUTAS 1/,14751.1294,millones_usd,reservas_internacionales.xlsx
2025-04-30,2025,4,Abril,BRUTAS 1/,15058.2163,millones_usd,reservas_internacionales.xlsx
2025-05-31,2025,5,Mayo,BRUTAS 1/,14643.5969,millones_usd,reservas_internacionales.xlsx
2025-06-30,2025,6,Junio,BRUTAS 1/,14793.2782,millones_usd,reservas_internacionales.xlsx
2025-07-31,2025,7,Julio,BRUTAS 1/,14208.7223,millones_usd,reservas_internacionales.xlsx
2025-08-31,2025,8,Agosto,BRUTAS 1/,13887.5876,millones_usd,reservas_internacionales.xlsx
2025-09-30,2025,9,Septiembre,BRUTAS 1/,13294.8195,millones_usd,reservas_internacionales.xlsx
2025-10-31,2025,10,Octubre,BRUTAS 1/,14640.228,millones_usd,reservas_internacionales.xlsx
2025-11-30,2025,11,Noviembre,BRUTAS 1/,14274.0213,millones_usd,reservas_internacionales.xlsx
2025-12-31,2025,12,Diciembre,BRUTAS 1/,14691.1921,millones_usd,reservas_internacionales.xlsx
2025-01-31,2025,1,Enero,NETAS 2/,12604.6711,millones_usd,reservas_internacionales.xlsx
2025-02-28,2025,2,Febrero,NETAS 2/,14899.8525,millones_usd,reservas_internacionales.xlsx
2025-03-31,2025,3,Marzo,NETAS 2/,14746.3505,millones_usd,reservas_internacionales.xlsx
2025-04-30,2025,4,Abril,NETAS 2/,15049.928,millones_usd,reservas_internacionales.xlsx
2025-05-31,2025,5,Mayo,NETAS 2/,14638.6784,millones_usd,reservas_internacionales.xlsx
2025-06-30,2025,6,Junio,NETAS 2/,14788.4374,millones_usd,reservas_internacionales.xlsx
2025-07-31,2025,7,Julio,NETAS 2/,14198.9931,millones_usd,reservas_internacionales.xlsx
2025-08-31,2025,8,Agosto,NETAS 2/,13882.6747,millones_usd,reservas_internacionales.xlsx
2025-09-30,2025,9,Septiembre,NETAS 2/,13290.1395,millones_usd,reservas_internacionales.xlsx
2025-10-31,2025,10,Octubre,NETAS 2/,14632.2913,millones_usd,reservas_internacionales.xlsx
2025-11-30,2025,11,Noviembre,NETAS 2/,14269.4177,millones_usd,reservas_internacionales.xlsx
2025-12-31,2025,12,Diciembre,NETAS 2/,14686.7169,millones_usd,reservas_internacionales.xlsx
2026-01-31,2026,1,Enero,ACTIVOS BRUTOS,14606.3317,millones_usd,reservas_internacionales.xlsx
2026-02-28,2026,2,Febrero,ACTIVOS BRUTOS,16854.3131,millones_usd,reservas_internacionales.xlsx
2026-03-31,2026,3,Marzo,ACTIVOS BRUTOS,16782.4012,millones_usd,reservas_internacionales.xlsx
2026-04-30,2026,4,Abril,ACTIVOS BRUTOS,16546.224,millones_usd,reservas_internacionales.xlsx
2026-01-31,2026,1,Enero,BRUTAS 1/,13959.5707,millones_usd,reservas_internacionales.xlsx
2026-02-28,2026,2,Febrero,BRUTAS 1/,16180.746,millones_usd,reservas_internacionales.xlsx
2026-03-31,2026,3,Marzo,BRUTAS 1/,16143.1336,millones_usd,reservas_internacionales.xlsx
2026-04-30,2026,4,Abril,BRUTAS 1/,15888.9064,millones_usd,reservas_internacionales.xlsx
2026-01-31,2026,1,Enero,NETAS 2/,13951.8916,millones_usd,reservas_internacionales.xlsx
2026-02-28,2026,2,Febrero,NETAS 2/,16176.4806,millones_usd,reservas_internacionales.xlsx
2026-03-31,2026,3,Marzo,NETAS 2/,16138.929,millones_usd,reservas_internacionales.xlsx
2026-04-30,2026,4,Abril,NETAS 2/,15881.5016,millones_usd,reservas_internacionales.xlsx
